key,source_hash,fr,status,notes
Recipe/RECIPE_BOWL_NOODLESDELIGHT_2,842140e7583a5711d8ca84ae7dd0a4fab54c29131d7f779579315257ea6e0b85,Délice de nouilles suprême,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_ZESTYNOODLES_1,4b0043139b43c94ce131196edf80c516affc4457b3fdbb3df39e5a83d2fc7ac8,Nouilles relevées Plus,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_DUMPLINGSOUP_1,9baff618bae9b58c3247891b96e4816d3a71e1f83ea233cdd4116542194c006d,Soupe aux raviolis améliorée,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_VERMICELLISOUP_1,997dd082f4aee520af4f2e3bd9bb3345e2c460fd5c3614335515d786709a5b32,Soupe de vermicelles améliorée,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_TOFUSOUP_1,bd39f6a394ff1f29136355cdd23449abdc5142ace84fac1a98d5dab1fe6c2afd,Soupe au tofu améliorée,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_CHICKENSOUP_1,a7fa153dab1568e6d94412e818fb168250ba3e9c1910d7d8e7c60bacce41a14d,Soupe au poulet améliorée,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_TENDONSOUP_1,b7b3caa396c2755cb05ba7f3f86a9f1a6fed84dc61cd80223fe8fe87634b5af1,Soupe aux tendons améliorée,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_FISHCAKESOUP_1,00ef4188e0099df2ce76516c14590f51382d35b4935e6af11281fbdf42783a49,Soupe au narutomaki spécial,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_CHICKENDELIGHT_0,e906857eb1912ba03d37bfce63025a7332d067b8779183dc283988548353b872,Nouilles au poulet épicées,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_CHICKENDELIGHT_1,e7b58e0833252063b8849f881fb4f8ea2e7e6453802c3c3fc17b874439fba76b,Nouilles au poulet épicées améliorées,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Recipe/RECIPE_BOWL_CHICKENDELIGHT_2,34cb82f549f6c9dfc2fb22ce4533a1af5b241e2f769edf7e5ba09aa4cdfd4d2e,Nouilles au poulet épicées suprêmes,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Festival/FESTIVAL_REMAINING_DAY,13968ba279c311fcc5ede3a4ae299aa75ad3b56dfe504a3bdadbc9a244b573e7,Festival demain !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Festival/DESC_FES_SPICE_MANIA,430fc8cb9a04ed8e08129b2c230f907abec172b842297631768240a7d44fb126,Au moins 2 ingrédients de la table d'assaisonnement par commande.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Objective/TITLE_CRAFT_RECIPE,17d804af0e3869a40e692e087664132525cf6b15abda95e9ddb61169f49810b6,Ajouter [X] plats au menu,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Objective/TITLE_PURCHASE_DECOR_SLOT,ae81e9e4a35872b59f6e3b2a8d390165ae37c8f2cf223801470a58b1cd3fb61e,Obtenir [X] décorations,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Objective/TITLE_PURCHASE_INGREDIENT,e9503216e3713b341f264422ce0a1ea0a75f1f2a509a5635beb701a1a8e67112,Obtenir [X] ingrédients,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Objective/TITLE_PURCHASE_TOOLS_UPGRADE,91171b0b95544abe4c9927df06f3a487777ef870042cb3cad4e6811e6d6d57d5,Améliorer [X] outils,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Objective/TITLE_PURCHASE_DECOR_SKIN,374cd5c7f0d9a85595173c14d1beaf7ee1ae2422bfbbe5f3494165451eb1a639,Débloquer [X] modèles de déco,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/REPUTATION_2,ec82b760433944a074e3ee831afc08c1d87b00ad8f4660935295080fb456f749,"Plus nos plats et notre service sont bons, plus la [COLOR=ALERT]jauge de réputation[/COLOR] de Bakuso augmente vite. Une fois pleine, les clients satisfaits nous donnent des [COLOR=ALERT]pourboires supplémentaires[/COLOR] !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/REPUTATION_3,8ce8ab4c9f3684ef095436b92234a4ca3caebf01fdb0f2731f7c92977ae1d14a,"Il existe ici un moyen spécial d'augmenter notre [COLOR=ALERT]niveau de réputation[/COLOR] ! Pour être le meilleur restaurant, enquêtons.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/,3cc53684e330e10a43e0fa0288e613bc63eab3f1c11f48e14940cdba02e99469,"Il existe plein de façons d'obtenir un bon score, alors essaie différentes approches. Mais surtout, amuse-toi !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPD2_3,fc4ee51b2ddee15776e39c9416452e4bd2d0e2e5abd1df8a52716984de7baf40,Clique sur le sol pour voir les [COLOR=ALERT]modèles[/COLOR] disponibles.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPD2_4,795406074f835b2c2c9fa88559d4205fa00b5d9d627c422b2360fee54b71ea5e,"Maintiens le clic sur un nouveau sol pour le déverrouiller. Celui-ci est gratuit, mais tu peux acheter d’autres [COLOR=ALERT]modèles[/COLOR].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPD4_1,9e657eba4abcc54bb9adfc019ff368c6c39e99428b033d8ccce94248baf6db88,"Oh, tu viens d’acheter un objet de décoration. Génial !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPD4_2,a9a1242a3a08e43bbe7a68a9bd0065ffcacd8bfa00f99fcbe456f7f04f5f818d,"Selon l’objet, tu le trouveras déjà installé à la caisse ou dans la salle.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPD4_3,190e964be2ccac7f201341a014b15861a4fed1062d01be0225b230e0d45754fb,"Un sacré service après-vente, non ? Ne leur demande pas comment ils entrent dans Bakuso sans les clés.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/COOKING_UI_NAVIGATION,f27dd90dd29b6029520b34f392173b1e2aa72477b1798e411e1b7b2dbd6fabc8,"Et clique ici pour aller vite à n’importe quelle table. <nobr>À toi de jouer, [NAME] !</nobr>",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T1_1C_ACTIONINTRO,a8fbddeb21e6ddf97e71ad1301169b87af81c823168088f3d5df3f83c462450d,Ajouter un ingrédient coûte [COLOR=ALERT]un point d’action[/COLOR]. Consulte ici tes points d’action restants pour ce tour !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T1_2B_CLOSEBRAWLINFO,f8215467b36a48e861efede3ffcc409a0ebe5c8a0f28e180ca18f7dafe77cd5b,Voici les [COLOR=ALERT]ingrédients bonus de score[/COLOR] du duel. Utilise-les pour obtenir une bonne note du jury. Ferme les notes.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T1_3A_MINIGAME_SELECTNONLIKEDINGREDIENT,fc4c6bd801c18918aab332d1b203e5e5b9feb5e33dfb1133d7534f4022d8960b,"Les nouilles sont des ingrédients bonus de score, alors ajoutons-les. Attention, la marmite ici a une plus petite capacité.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T1_4A_HEARTEXPLANATION,77b9042190b230cdf07fae1f8bd40e9015587db7d1c386448093400634a54c85,Bien joué. Les nouilles sont des ingrédients bonus de score : tu as donc fait plaisir à tout le jury !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T1_5B_MINIGAME_STARTMINIGAME,d44d37ed6126acfd6def361c7084401565c8c3252f627b5e2b98441c55fbf1d4,Ferme ensuite le couvercle pour relancer le [COLOR=ALERT]mini-jeu[/COLOR] de cuisson. Tu y arriveras !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T1_5F_MINIGAME_JUDGEPREF,e5d5d37971598d5f55224865d4ee5f6b1d269ca8af6a8970b97c529301cc7b69,Les juges ont des goûts et des dégoûts différents : les ingrédients donnent donc des résultats différents.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T2_1_CROWDCHAININTRO,5fb88c1dfb6080c31216d46ea821dda6ae9e9b8ad41341fd67e8492099a9b0e9,"Pour plus d’ambiance, il y a aussi une [COLOR=ALERT]jauge du public[/COLOR] ! Si tu la remplis, chaque juge te donne un point de plus.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T2_4_CHAINEXPLANATION,f0de217e77b35f13b98675e84f4b668e7d672d2fead5413a77b5b34a87514d24,Tu peux aussi l’augmenter en satisfaisant la [COLOR=ALERT]demande du public[/COLOR]. La demande actuelle est affichée ici.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T2_6_APPLAUSEBONUSEXPLANATION,9e2db3ee6c2cc8ca19bc9c527965ba2480f321ed632caadc1eb1f7168f191324,"Super ! Satisfaire la demande du public a augmenté la [COLOR=ALERT]jauge du public[/COLOR]. Le mini-jeu était parfait aussi, alors elle a encore plus monté !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T2_8B_BONUSPOINTEXPLANATION,17778ed9a2072a96c604c55a48f61e3cf4d9d0f51c3117b741650d4d588103ef,Youpi ! J'ai rempli la [COLOR=ALERT]jauge du public[/COLOR] ! M. Crois est aussi ravi par l'ambiance ! Sa note pour moi [COLOR=ALERT]augmente[/COLOR] !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T2_8C_SHAREDCROWDEXPLANATION,489898a7667f558285a7c4e4fba3a3a98c833a4313a948db889f20278301fb07,C'est parce que la jauge du public est [COLOR=ALERT]partagée entre les concurrents[/COLOR]. Celui qui la remplit obtient les points bonus de chaque juge.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T3_1_CHAINRESETEXPLANATION,cdb5fbb5fb3da7ca1aee60cfa71a8a7691cb534027c8747be9f477928e29830b,"Regarde ! La [COLOR=ALERT]demande du public[/COLOR] a changé. Elle change à chaque tour, pense à la vérifier régulièrement.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T3_2_FREECOOKING,ff5181d083072576b34938235d586697edf71dd15213f3f206846a44970eba01,"C’est tout ! Pour un bon score, ajoute les [COLOR=ALERT]ingrédients demandés[/COLOR], suis les [COLOR=ALERT]préférences des juges[/COLOR] et essaie de remplir la [COLOR=ALERT]jauge du public[/COLOR].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/CONTEST_T3_3_SCORINGEXPLANATION,38777f491ef486d88473b089ab8c0ca778de05ec7088f775e41619199cb4b287,Ton score final est la somme des notes du jury. N’oublie pas qu’un duel peut compter plusieurs juges.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPN1B_1,57049848203670fee3c8d812698215f5fb539f56d7584549a13efb5ce70e2ced,"À Kuloniku, nous aimons nous promener le soir. Tu peux faire pareil !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPN1B_4,ad0b86e078ff81afb3341990460364ee9343fb0cc59684a9350652d3eebf9880,"C’est là que tu loges, non ? Sélectionne le bâtiment pour passer la nuit.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPN1B_6,ca6abceae7182584659ac2a2f1b8a4b64b53c2e3fdd3586fe996e93e0b6ded7b,"Tu peux aussi aller ici pour visiter le centre-ville ! Allez, allons voir !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPR1_1,61aa11cac3ce69bda4b407e7878650b5f6848648a43d4a4749571b6dc684fb25,"Oh, un ensemble de poêles ! Bien plus simple que celui de l'école, mais il fera tout aussi bien l'affaire.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPR1_5_1,0354380c10e1de12626eb1faf6448c9822c8018835b6bf24699d70219ffe7799,Tu peux cuire plus vite en retournant les ingrédients. Clique sur la poêle pour commencer.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPR1_5_2,28bfe5b55f88458f14014072b05ef45d1258eb2d6aac4064798856c1b7de2d7a,Clique pour retourner tous les ingrédients dans la poêle.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPR1_5,c74ec9c5f54b2c929d8bf0c6326d9ffbaa71caf4884adc2bc14a98c58957d89a,Attends que l'ingrédient cuise et que le cercle soit tout vert.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPR2_4,40bb400a10b7dc2d3dcb81af579f8a874eededb30ce2f0d8c553ba5bd97cf1f8,Grille chaque ingrédient au chalumeau jusqu'à cuisson.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPR2_7,9e05692485846f9fe46aff7a323e2e3be13d9b032a32d528b8cb76ce245b8acc,Clique sur la brochette pour la mettre au plat.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL6_1,03af88e9c23f67fa1c9f303b20b5b11b62f4ea202af12e4d382356d02ada1ffd,"Oh, Noka vient de commander un plat avec des [COLOR=ALERT]légumes[/COLOR].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL6_3,840ccf6ac20ec0ce9d7e27cb31d200579f5db94fc16b2c8f847d8f67f2c852b5,"Autrement dit, si on veut des [COLOR=ALERT]légumes[/COLOR], tu peux mettre N'IMPORTE QUEL ingrédient de la catégorie [COLOR=ALERT]légumes[/COLOR] !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL6_5,773dcd2b2cb3a4c4e5e002207438c60e432d96c474f3cc6fc0370df0ce124b53,J'ai noté les ingrédients viande et légumes pour toi ! Referme le livre quand tu as fini.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL6_6,1a28cb3bc11045173a4b6339600cd86e3ede719075cb844b6cd7405e5fba1eaa,"Et voilà. Prépare maintenant le plat comme d'habitude, [NAME].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPC2_3,ac50e9ad23675c29246c5f8b7d430b7c38b64e6392d0316f08429f7c5b20f3cb,Clique ensuite ici pour lancer le mini-jeu. ,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPB13_1,32cc8e3356229e172b4c312e2528e537c1ba3971ee7548ed839669f0b5338bf7,Tu peux maintenant choisir un·e [COLOR=PARTNER]partenaire de duel[/COLOR] !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPB13_2,1b4f5fdfa9014871427a6f1781f0c6f803dad61c4b600e39cd3f3ace3a17fd9b,Chaque partenaire de duel a des [COLOR=PARTNER]compétences[/COLOR] différentes. Choisis la bonne personne pour chaque duel.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPB13_3,fe9a1f61013298d03a3f83654644f56236bf86d52ec0a72e9d0a2b59dff0de51,"Pour utiliser nos compétences, notre [COLOR=PARTNER]jauge de motivation[/COLOR] doit être pleine. Sans motivation, on ne peut pas faire grand-chose !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPB13_4,4ccd9553e15e618307c7ef909b3f02d41ef5a1c5ae0109d43de074798103a35e,"Pour remplir la [COLOR=PARTNER]jauge de motivation[/COLOR] d'un partenaire, passe du temps avec lui. Invite-le à une [COLOR=PARTNER]sortie[/COLOR] !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPN10_1,f5466bdbabb5fbf6292f3b7fe99b8a3a629079fe19e279c9088d4b58d9f0c97e,"Et si on jetait un oeil à ces [COLOR=ALERT]objectifs[/COLOR], hein hein ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPN10_2,335a416b06ee616109da3f2f58150da2db92ed5d4f9107d9997ebb0f1e851b32,Clique ici pour ouvrir ton appli [COLOR=ALERT]journal[/COLOR].,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL5_2,6c2e841759e072655daa7dd344bac1d77f60020fc80bd49938d3b9ddfd5731e6,Clique ici pour voir les détails du festival !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL8_2,b4f579ab2476080b897376a3c63de1d0432228898ed8064d3268bdc18dec613a,"Quand tu ajoutes un ingrédient à la commande, un [COLOR=ALERT]ingrédient premium[/COLOR] est utilisé en premier si tu en as en stock.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL8_3,8d32d4875b83635fc5eefc80f9b4e21ccd6737b6af9fb03cbf9654a03cbe69d1,Survole le plat pour voir si un [COLOR=ALERT]ingrédient premium[/COLOR] y a été ajouté.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL8_4,5318710b570d8c0bb76482f130e73b9e2f7e0bff529b281575ed0d35d53461c4,"Le mieux, c'est que les clients donnent plus de pourboires si leur commande contient un [COLOR=ALERT]ingrédient premium[/COLOR] !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL8_6,867cdf5ee6ca17869fe246de33368e5ce1ae65b51265f6bc316c348265dd2267,"Si tu fais une erreur et vides ton plateau, l'[COLOR=ALERT]ingrédient premium[/COLOR] te sera rendu.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL7_1,c99aab59e8f3e006365105ce47214c2fe433b1355bec7352f3a8ad6432b0bfea,"Salut [NAME], euh… nous avons des [COLOR=ALERT]ingrédients premium[/COLOR].",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Tutorial/GPL7_2,b7e1f5ce1fb2a5dfcdf366ab430ab8e1d879629ccee61f689e722f9407a240a7,« Ces ingrédients super ultra délicieux et merveilleux impressionneront tes clients à coup sûr ! Empoche ces juteux pourboires ! »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
